Journal-name	ISSN	eISSN	category	2021-JIF	JIF-Quartile	2021-JCI
Congenital Heart Disease	1747-079X	1747-0803	CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE	2.419	Q3	0.46
PEDIATRIC EMERGENCY CARE	0749-5161	1535-1815	EMERGENCY MEDICINE - SCIE$PEDIATRICS - SCIE	1.602	Q3	0.59
JOURNAL OF ANIMAL BREEDING AND GENETICS	0931-2668	1439-0388	AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE	3.271	Q1	1.29
TIERAERZTLICHE UMSCHAU	0049-3864	N/A	VETERINARY SCIENCES - SCIE	0.088	Q4	0.04
Seminars in Fetal & Neonatal Medicine	1744-165X	1878-0946	PEDIATRICS - SCIE	3.726	Q2	1.57
PALEONTOLOGICAL JOURNAL	0031-0301	1555-6174	PALEONTOLOGY - SCIE	0.816	Q4	0.31
REVISTA BRASILEIRA DE PALEONTOLOGIA	1519-7530	2236-1715	PALEONTOLOGY - SCIE	1.119	Q4	0.37
NEUROLOGY	0028-3878	1526-632X	CLINICAL NEUROLOGY - SCIE	12.258	Q1	2.63
HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES	0391-9714	1742-6316	HISTORY & PHILOSOPHY OF SCIENCE - SCIE	1.452	Q1	0.96
Advances in High Energy Physics	1687-7357	1687-7365	PHYSICS, PARTICLES & FIELDS - SCIE	1.771	Q3	0.36
HERPETOLOGICAL MONOGRAPHS	0733-1347	1938-5137	ZOOLOGY - SCIE	2.909	Q1	1.09
Memetic Computing	1865-9284	1865-9292	COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE$OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE	3.577	Q2	1.08
Sexual Medicine	N/A	2050-1161	MEDICINE, GENERAL & INTERNAL - SCIE$UROLOGY & NEPHROLOGY - SCIE	2.523	Q3	0.72
Forest Systems	2171-5068	2171-9845	FORESTRY - SCIE	1.411	Q3	0.41
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING	0098-5589	1939-3520	COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE$ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	9.322	Q1	2.14
CLINICAL DRUG INVESTIGATION	1173-2563	1179-1918	PHARMACOLOGY & PHARMACY - SCIE	3.580	Q3	0.77
Boletin de la Sociedad Argentina de Botanica	1851-2372	1851-2372	PLANT SCIENCES - SCIE	0.410	Q4	0.10
Revista Brasileira de Medicina do Esporte	1517-8692	1806-9940	PHYSIOLOGY - SCIE$SPORT SCIENCES - SCIE	0.652	Q4	0.17
Journal of Earth Science	1674-487X	1867-111X	GEOSCIENCES, MULTIDISCIPLINARY - SCIE	2.433	Q3	0.64
CERAMICS-SILIKATY	0862-5468	1804-5847	MATERIALS SCIENCE, CERAMICS - SCIE	1.010	Q3	0.25
SPACE SCIENCE REVIEWS	0038-6308	1572-9672	ASTRONOMY & ASTROPHYSICS - SCIE	8.943	Q1	0.99
COMPUTER PHYSICS COMMUNICATIONS	0010-4655	1879-2944	COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE$PHYSICS, MATHEMATICAL - SCIE	4.717	Q1	1.59
JOURNAL OF STRATEGIC INFORMATION SYSTEMS	0963-8687	1873-1198	COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE	14.682	Q1	2.61
EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY	1439-6319	1439-6327	PHYSIOLOGY - SCIE$SPORT SCIENCES - SCIE	3.346	Q2	0.92
JOURNAL OF BIOMATERIALS APPLICATIONS	0885-3282	1530-8022	ENGINEERING, BIOMEDICAL - SCIE$MATERIALS SCIENCE, BIOMATERIALS - SCIE	2.712	Q3	0.51
IEEE Journal of Emerging and Selected Topics in Power Electronics	2168-6777	2168-6785	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	5.462	Q1	1.64
Living Reviews in Solar Physics	2367-3648	1614-4961	ASTRONOMY & ASTROPHYSICS - SCIE	28.700	Q1	2.40
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER	0965-0903	1751-7699	ENGINEERING, CIVIL - SCIE	1.271	Q4	0.42
Operative Neurosurgery	2332-4252	2332-4260	CLINICAL NEUROLOGY - SCIE$SURGERY - SCIE	2.817	Q2	0.85
RENAL FAILURE	0886-022X	1525-6049	UROLOGY & NEPHROLOGY - SCIE	3.222	Q2	0.84
JOURNAL OF ARCHAEOLOGICAL SCIENCE	0305-4403	1095-9238	GEOSCIENCES, MULTIDISCIPLINARY - SCIE	3.508	Q2	1.80
CAAI Transactions on Intelligence Technology	2468-6557	2468-2322	COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE	7.985	Q1	1.25
INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY	1229-9138	1976-3832	ENGINEERING, MECHANICAL - SCIE$TRANSPORTATION SCIENCE & TECHNOLOGY - SCIE	1.557	Q4	0.38
Journal of Bone Oncology	N/A	2212-1374	ONCOLOGY - SCIE	4.491	Q2	0.68
Eco mont-Journal on Protected Mountain Areas Research	2073-106X	2073-1558	BIODIVERSITY CONSERVATION - SCIE$ECOLOGY - SCIE	0.839	Q4	0.20
Journal of Neurogastroenterology and Motility	2093-0879	2093-0887	CLINICAL NEUROLOGY - SCIE$GASTROENTEROLOGY & HEPATOLOGY - SCIE	4.725	Q2	0.92
ADAPTED PHYSICAL ACTIVITY QUARTERLY	0736-5829	1543-2777	REHABILITATION - SCIE$SPORT SCIENCES - SCIE	2.741	Q2	1.08
Reproductive Health	N/A	1742-4755	PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE	3.355	Q2	0.90
EXPERIMENTAL TECHNIQUES	0732-8818	1747-1567	ENGINEERING, MECHANICAL - SCIE$MATERIALS SCIENCE, CHARACTERIZATION & TESTING - SCIE$MECHANICS - SCIE	1.700	Q3	0.43
JOURNAL OF MINING SCIENCE	1062-7391	1573-8736	MINING & MINERAL PROCESSING - SCIE	0.850	Q4	0.27
Journal of Network and Systems Management	1064-7570	1573-7705	COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE$TELECOMMUNICATIONS - SCIE	2.198	Q3	0.58
JOURNAL OF TRIBOLOGY-TRANSACTIONS OF THE ASME	0742-4787	1528-8897	ENGINEERING, MECHANICAL - SCIE	1.891	Q3	0.56
Journal of Electrical Engineering-Elektrotechnicky Casopis	1335-3632	1339-309X	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	0.840	Q4	0.20
Biodiversity Data Journal	1314-2836	1314-2828	BIODIVERSITY CONSERVATION - SCIE	1.550	Q3	0.41
EXPERIMENTAL PARASITOLOGY	0014-4894	1090-2449	PARASITOLOGY - SCIE	2.132	Q3	0.59
JOURNAL OF MOLECULAR HISTOLOGY	1567-2379	1567-2387	CELL BIOLOGY - SCIE	3.156	Q4	0.38
Journal of the Chinese Society of Mechanical Engineers	0257-9731	N/A	ENGINEERING, MECHANICAL - SCIE	0.228	Q4	0.06
Breast Cancer	1340-6868	1880-4233	OBSTETRICS & GYNECOLOGY - SCIE$ONCOLOGY - SCIE	3.307	Q2	0.93
CANADIAN JOURNAL OF PHYSICS	0008-4204	1208-6045	PHYSICS, MULTIDISCIPLINARY - SCIE	1.358	Q3	0.35
JOURNAL OF FISH BIOLOGY	0022-1112	1095-8649	FISHERIES - SCIE$MARINE & FRESHWATER BIOLOGY - SCIE	2.504	Q2	0.68
Water	N/A	2073-4441	ENVIRONMENTAL SCIENCES - SCIE$WATER RESOURCES - SCIE	3.530	Q2	0.68
LASER PHYSICS	1054-660X	1555-6611	OPTICS - SCIE$PHYSICS, APPLIED - SCIE	1.380	Q4	0.37
PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY	0079-6107	1873-1732	BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE$BIOPHYSICS - SCIE	4.799	Q1	0.49
Revista Brasileira de Fruticultura	0100-2945	N/A	HORTICULTURE - SCIE	1.132	Q3	0.29
Russian Journal of Physical Chemistry B	1990-7931	1990-7923	PHYSICS, ATOMIC, MOLECULAR & CHEMICAL - SCIE	1.296	Q4	0.25
Structures	2352-0124	2352-0124	ENGINEERING, CIVIL - SCIE	4.010	Q2	0.91
OBSERVATORY	0029-7704	N/A	ASTRONOMY & ASTROPHYSICS - SCIE	1.857	Q3	0.15
JOURNAL OF FOOD PROCESS ENGINEERING	0145-8876	1745-4530	ENGINEERING, CHEMICAL - SCIE$FOOD SCIENCE & TECHNOLOGY - SCIE	2.889	Q3	0.50
PROGRESS IN COMPUTATIONAL FLUID DYNAMICS	1468-4349	1741-5233	MECHANICS - SCIE$THERMODYNAMICS - SCIE	0.839	Q4	0.20
JOURNAL OF SYSTEMS ARCHITECTURE	1383-7621	1873-6165	COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE$COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE	5.836	Q1	1.40
Brain Sciences	N/A	2076-3425	NEUROSCIENCES - SCIE	3.333	Q3	0.64
Critical Care Nurse	0279-5442	1940-8250	CRITICAL CARE MEDICINE - SCIE$NURSING - SCIE	2.192	Q2	0.62
Solid State Physics	0081-1947	N/A	PHYSICS, CONDENSED MATTER - SCIE	3.900	Q2	0.13
Mechanical Sciences	2191-9151	2191-916X	ENGINEERING, MECHANICAL - SCIE	1.386	Q4	0.36
Bautechnik	0932-8351	1437-0999	ENGINEERING, CIVIL - SCIE	0.529	Q4	0.12
Journal of Transcultural Nursing	1043-6596	1552-7832	NURSING - SCIE	1.869	Q3	1.05
Clinical Gastroenterology and Hepatology	1542-3565	1542-7714	GASTROENTEROLOGY & HEPATOLOGY - SCIE	13.576	Q1	2.26
Current Topics in Developmental Biology	0070-2153	N/A	DEVELOPMENTAL BIOLOGY - SCIE	5.242	Q1	0.62
SOCIOBIOLOGY	0361-6525	N/A	ENTOMOLOGY - SCIE	0.864	Q4	0.40
ACS Chemical Neuroscience	1948-7193	1948-7193	BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE$CHEMISTRY, MEDICINAL - SCIE$NEUROSCIENCES - SCIE	5.780	Q1	1.01
Horticulture Environment and Biotechnology	2211-3452	2211-3460	HORTICULTURE - SCIE	2.138	Q2	0.72
Journal of Thermal Science and Technology	1880-5566	1880-5566	THERMODYNAMICS - SCIE	0.947	Q4	0.13
DRUG METABOLISM REVIEWS	0360-2532	1097-9883	PHARMACOLOGY & PHARMACY - SCIE	6.984	Q1	0.74
CONSTRUCTIVE APPROXIMATION	0176-4276	1432-0940	MATHEMATICS - SCIE	1.779	Q1	1.56
Progress in Electromagnetics Research-PIER	1070-4698	1559-8985	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE$PHYSICS, APPLIED - SCIE$TELECOMMUNICATIONS - SCIE	6.000	Q1	0.71
JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES	0024-6107	1469-7750	MATHEMATICS - SCIE	0.880	Q3	0.85
INTERNATIONAL JOURNAL OF THERMAL SCIENCES	1290-0729	1778-4166	ENGINEERING, MECHANICAL - SCIE$THERMODYNAMICS - SCIE	4.779	Q1	1.13
DISCRETE MATHEMATICS	0012-365X	1872-681X	MATHEMATICS - SCIE	0.961	Q3	0.80
INVERTEBRATE BIOLOGY	1077-8306	1744-7410	MARINE & FRESHWATER BIOLOGY - SCIE$ZOOLOGY - SCIE	1.583	Q2	0.61
PATHOLOGY & ONCOLOGY RESEARCH	1219-4956	1532-2807	ONCOLOGY - SCIE$PATHOLOGY - SCIE	2.874	Q3	0.81
MAMMALIAN BIOLOGY	1616-5047	1618-1476	ZOOLOGY - SCIE	1.989	Q2	1.00
EPIDEMIOLOGY AND INFECTION	0950-2688	1469-4409	INFECTIOUS DISEASES - SCIE$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE	4.434	Q2	0.78
MOLECULAR NEUROBIOLOGY	0893-7648	1559-1182	NEUROSCIENCES - SCIE	5.686	Q2	1.18
Journal of Exposure Science and Environmental Epidemiology	1559-0631	1559-064X	ENVIRONMENTAL SCIENCES - SCIE$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE$TOXICOLOGY - SCIE	6.371	Q1	1.28
BIOTECHNOLOGY LETTERS	0141-5492	1573-6776	BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE	2.716	Q3	0.53
Green Materials	2049-1220	2049-1239	GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE$MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE$POLYMER SCIENCE - SCIE	3.564	Q2	0.53
ENGINEERING WITH COMPUTERS	0177-0667	1435-5663	COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE$ENGINEERING, MECHANICAL - SCIE	8.083	Q1	1.39
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART J-JOURNAL OF ENGINEERING TRIBOLOGY	1350-6501	2041-305X	ENGINEERING, MECHANICAL - SCIE	1.818	Q3	0.43
JOURNAL OF COMBINATORIAL OPTIMIZATION	1382-6905	1573-2886	COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE$MATHEMATICS, APPLIED - SCIE	1.254	Q3	0.38
Information Visualization	1473-8716	1473-8724	COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE	2.174	Q3	0.66
IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE	0885-8985	1557-959X	ENGINEERING, AEROSPACE - SCIE$ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	2.902	Q1	0.71
ANNALS OF BOTANY	0305-7364	1095-8290	PLANT SCIENCES - SCIE	5.040	Q1	1.25
Journal of Maps	1744-5647	1744-5647	GEOGRAPHY, PHYSICAL - SCIE	2.657	Q3	0.89
Journal of Family Nursing	1074-8407	1552-549X	NURSING - SCIE	2.680	Q1	1.22
NUMERICAL HEAT TRANSFER PART A-APPLICATIONS	1040-7782	1521-0634	MECHANICS - SCIE$THERMODYNAMICS - SCIE	2.569	Q2	0.57
AKTUELLE UROLOGIE	0001-7868	1438-8820	UROLOGY & NEPHROLOGY - SCIE	0.465	Q4	0.13
SOLID STATE SCIENCES	1293-2558	1873-3085	CHEMISTRY, INORGANIC & NUCLEAR - SCIE$CHEMISTRY, PHYSICAL - SCIE$PHYSICS, CONDENSED MATTER - SCIE	3.752	Q2	0.70
OPERATIVE TECHNIQUES IN SPORTS MEDICINE	1060-1872	1557-9794	SPORT SCIENCES - SCIE$SURGERY - SCIE	0.318	Q4	0.11
npj Climate and Atmospheric Science	2397-3722	2397-3722	METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE	9.448	Q1	1.89
PEDIATRIC HEMATOLOGY AND ONCOLOGY	0888-0018	1521-0669	HEMATOLOGY - SCIE$ONCOLOGY - SCIE$PEDIATRICS - SCIE	2.070	Q3	0.37
CLINICAL CHEMISTRY	0009-9147	1530-8561	MEDICAL LABORATORY TECHNOLOGY - SCIE	12.114	Q1	2.94
JOURNAL OF CLINICAL NEUROSCIENCE	0967-5868	1532-2653	CLINICAL NEUROLOGY - SCIE$NEUROSCIENCES - SCIE	2.116	Q4	0.48
Petroleum Science	1672-5107	1995-8226	ENERGY & FUELS - SCIE$ENGINEERING, PETROLEUM - SCIE	4.757	Q1	0.96
Clinics in Colon and Rectal Surgery	1531-0043	1530-9681	GASTROENTEROLOGY & HEPATOLOGY - SCIE$SURGERY - SCIE	2.403	Q3	0.51
TIERAERZTLICHE PRAXIS AUSGABE GROSSTIERE NUTZTIERE	1434-1220	2567-5834	VETERINARY SCIENCES - SCIE	0.580	Q4	0.26
NATURAL HISTORY	0028-0712	N/A	BIODIVERSITY CONSERVATION - SCIE$ECOLOGY - SCIE	0.041	Q4	0.00
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS	0218-8430	1793-6365	COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE	0.563	Q4	0.26
Egyptian Journal of Biological Pest Control	1110-1768	2536-9342	ENTOMOLOGY - SCIE	2.055	Q2	0.80
Algebraic and Geometric Topology	1472-2739	1472-2739	MATHEMATICS - SCIE	0.760	Q3	0.68
Science Robotics	2470-9476	2470-9476	ROBOTICS - SCIE	27.541	Q1	6.07
FOREST PRODUCTS JOURNAL	0015-7473	0015-7473	FORESTRY - SCIE$MATERIALS SCIENCE, PAPER & WOOD - SCIE	0.904	Q4	0.40
American Journal of Alzheimers Disease and Other Dementias	1533-3175	1938-2731	CLINICAL NEUROLOGY - SCIE$GERIATRICS & GERONTOLOGY - SCIE	2.632	Q3	0.54
JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY	1369-7412	1467-9868	STATISTICS & PROBABILITY - SCIE	4.933	Q1	2.17
One Health	N/A	2352-7714	INFECTIOUS DISEASES - SCIE$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE	9.000	Q1	1.36
Neural Development	N/A	1749-8104	DEVELOPMENTAL BIOLOGY - SCIE$NEUROSCIENCES - SCIE	3.800	Q2	0.69
Immunity	1074-7613	1097-4180	IMMUNOLOGY - SCIE	43.474	Q1	5.62
Water Reuse	2709-6092	2709-6106	ENGINEERING, ENVIRONMENTAL - SCIE$WATER RESOURCES - SCIE	N/A	N/A	N/A
Chemistry-An Asian Journal	1861-4728	1861-471X	CHEMISTRY, MULTIDISCIPLINARY - SCIE	4.839	Q2	0.60
Cell Metabolism	1550-4131	1932-7420	CELL BIOLOGY - SCIE$ENDOCRINOLOGY & METABOLISM - SCIE	31.373	Q1	5.00
REVIEWS IN ANALYTICAL CHEMISTRY	0793-0135	2191-0189	CHEMISTRY, ANALYTICAL - SCIE	2.458	Q3	0.39
RESEARCH IN ENGINEERING DESIGN	0934-9839	1435-6066	ENGINEERING, INDUSTRIAL - SCIE$ENGINEERING, MANUFACTURING - SCIE$ENGINEERING, MULTIDISCIPLINARY - SCIE	2.964	Q2	0.69
Pharmaceuticals	N/A	1424-8247	CHEMISTRY, MEDICINAL - SCIE$PHARMACOLOGY & PHARMACY - SCIE	5.215	Q1	1.01
FOLIA GEOBOTANICA	1211-9520	1874-9348	PLANT SCIENCES - SCIE	1.721	Q3	0.42
Journal of Molecular Cell Biology	1674-2788	1759-4685	CELL BIOLOGY - SCIE	8.185	Q1	0.74
JOURNAL OF ALZHEIMERS DISEASE	1387-2877	1875-8908	NEUROSCIENCES - SCIE	4.160	Q2	0.85
Groundwater	0017-467X	1745-6584	GEOSCIENCES, MULTIDISCIPLINARY - SCIE$WATER RESOURCES - SCIE	2.887	Q3	0.66
MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY	1072-3714	1530-0374	OBSTETRICS & GYNECOLOGY - SCIE	3.310	Q2	1.27
Contrast Media & Molecular Imaging	1555-4309	1555-4317	RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE	3.009	Q3	0.68
ASHRAE JOURNAL	0001-2491	1943-6637	CONSTRUCTION & BUILDING TECHNOLOGY - SCIE$ENGINEERING, MECHANICAL - SCIE$THERMODYNAMICS - SCIE	0.603	Q4	0.07
MUSCLE & NERVE	0148-639X	1097-4598	CLINICAL NEUROLOGY - SCIE$NEUROSCIENCES - SCIE	3.852	Q2	0.75
DENTAL MATERIALS	0109-5641	1879-0097	DENTISTRY, ORAL SURGERY & MEDICINE - SCIE$MATERIALS SCIENCE, BIOMATERIALS - SCIE	5.687	Q1	1.62
JOURNAL OF PROPULSION AND POWER	0748-4658	1533-3876	ENGINEERING, AEROSPACE - SCIE	2.005	Q2	0.78
MATHEMATISCHE NACHRICHTEN	0025-584X	1522-2616	MATHEMATICS - SCIE	1.199	Q2	1.05
FRACTALS-COMPLEX GEOMETRY PATTERNS AND SCALING IN NATURE AND SOCIETY	0218-348X	1793-6543	MATHEMATICS, INTERDISCIPLINARY APPLICATIONS - SCIE$MULTIDISCIPLINARY SCIENCES - SCIE	4.555	Q1	1.59
JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES	0887-3828	1943-5509	CONSTRUCTION & BUILDING TECHNOLOGY - SCIE$ENGINEERING, CIVIL - SCIE	2.317	Q3	0.54
ANIMAL COGNITION	1435-9448	1435-9456	BEHAVIORAL SCIENCES - SCIE$ZOOLOGY - SCIE	2.899	Q1	1.22
Journal of Transportation Engineering Part A-Systems	2473-2907	2473-2893	ENGINEERING, CIVIL - SCIE$TRANSPORTATION SCIENCE & TECHNOLOGY - SCIE	1.930	Q3	0.45
IMMUNOLOGICAL INVESTIGATIONS	0882-0139	1532-4311	IMMUNOLOGY - SCIE	3.044	Q4	0.52
IETE JOURNAL OF RESEARCH	0377-2063	0974-780X	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE$TELECOMMUNICATIONS - SCIE	1.877	Q3	0.34
Biomass Conversion and Biorefinery	2190-6815	2190-6823	ENERGY & FUELS - SCIE$ENGINEERING, CHEMICAL - SCIE	4.050	Q2	0.54
PROSTAGLANDINS & OTHER LIPID MEDIATORS	1098-8823	2212-196X	BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE$CELL BIOLOGY - SCIE	3.813	Q3	0.50
ANNALS ACADEMY OF MEDICINE SINGAPORE	0304-4602	N/A	MEDICINE, GENERAL & INTERNAL - SCIE	8.713	Q1	0.47
Frontiers in Plant Science	1664-462X	1664-462X	PLANT SCIENCES - SCIE	6.627	Q1	1.32
INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW	0961-5539	1758-6585	MATHEMATICS, INTERDISCIPLINARY APPLICATIONS - SCIE$MECHANICS - SCIE$THERMODYNAMICS - SCIE	5.181	Q1	1.38
VADOSE ZONE JOURNAL	N/A	1539-1663	ENVIRONMENTAL SCIENCES - SCIE$SOIL SCIENCE - SCIE$WATER RESOURCES - SCIE	2.945	Q3	0.80
IEEE Transactions on Cognitive Communications and Networking	2332-7731	2332-7731	TELECOMMUNICATIONS - SCIE	6.359	Q1	1.47
Open Life Sciences	2391-5412	N/A	BIOLOGY - SCIE	1.311	Q4	0.28
EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY	0954-691X	1473-5687	GASTROENTEROLOGY & HEPATOLOGY - SCIE	2.586	Q4	0.50
ANATOMICAL SCIENCE INTERNATIONAL	1447-6959	1447-073X	ANATOMY & MORPHOLOGY - SCIE	1.693	Q3	0.76
npj Digital Medicine	2398-6352	2398-6352	HEALTH CARE SCIENCES & SERVICES - SCIE$MEDICAL INFORMATICS - SCIE	15.357	Q1	3.53
PLASMA SCIENCE & TECHNOLOGY	1009-0630	2058-6272	PHYSICS, FLUIDS & PLASMAS - SCIE	1.842	Q3	0.57
IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS	1531-1309	1558-1764	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	2.719	Q2	0.79
HASTINGS CENTER REPORT	0093-0334	1552-146X	HEALTH CARE SCIENCES & SERVICES - SCIE$MEDICAL ETHICS - SCIE	4.298	Q1	1.10
ARTIFICIAL ORGANS	0160-564X	1525-1594	ENGINEERING, BIOMEDICAL - SCIE$TRANSPLANTATION - SCIE	2.663	Q3	0.66
Eksploatacja i Niezawodnosc-Maintenance and Reliability	1507-2711	1507-2711	ENGINEERING, MULTIDISCIPLINARY - SCIE	2.742	Q2	1.03
Journal of Signal Processing Systems for Signal Image and Video Technology	1939-8018	1939-8115	COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE$ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE	1.813	Q3	0.42
ECOLOGICAL ENGINEERING	0925-8574	1872-6992	ECOLOGY - SCIE$ENGINEERING, ENVIRONMENTAL - SCIE$ENVIRONMENTAL SCIENCES - SCIE	4.379	Q2	0.75
Ecological Processes	N/A	2192-1709	ECOLOGY - SCIE$ENVIRONMENTAL SCIENCES - SCIE	4.394	Q2	0.65
Sports Biomechanics	1476-3141	1752-6116	ENGINEERING, BIOMEDICAL - SCIE$SPORT SCIENCES - SCIE	2.896	Q2	0.73
NATURAL RESOURCES FORUM	0165-0203	1477-8947	ENVIRONMENTAL SCIENCES - SCIE	2.732	Q3	0.49
Medical Molecular Morphology	1860-1480	1860-1499	PATHOLOGY - SCIE	2.070	Q3	0.66
Plant Biotechnology Reports	1863-5466	1863-5474	BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE$PLANT SCIENCES - SCIE	2.496	Q2	0.49
MATERIALS SCIENCE AND TECHNOLOGY	0267-0836	1743-2847	MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE$METALLURGY & METALLURGICAL ENGINEERING - SCIE	2.060	Q2	0.39
ARCHIVE FOR HISTORY OF EXACT SCIENCES	0003-9519	1432-0657	HISTORY & PHILOSOPHY OF SCIENCE - SCIE$MATHEMATICS, INTERDISCIPLINARY APPLICATIONS - SCIE	0.688	Q2	0.39
JAMA Oncology	2374-2437	2374-2445	ONCOLOGY - SCIE	33.012	Q1	5.20
JOURNAL OF PINEAL RESEARCH	0742-3098	1600-079X	ENDOCRINOLOGY & METABOLISM - SCIE$NEUROSCIENCES - SCIE$PHYSIOLOGY - SCIE	12.081	Q1	2.79
ANNALS OF MATHEMATICS	0003-486X	1939-8980	MATHEMATICS - SCIE	4.795	Q1	4.22
Pigment Cell & Melanoma Research	1755-1471	1755-148X	CELL BIOLOGY - SCIE$DERMATOLOGY - SCIE$ONCOLOGY - SCIE	4.159	Q1	0.83
AMERICAN JOURNAL OF CRITICAL CARE	1062-3264	1937-710X	CRITICAL CARE MEDICINE - SCIE$NURSING - SCIE	2.207	Q2	0.77
COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES	0147-9571	1878-1667	IMMUNOLOGY - SCIE$MICROBIOLOGY - SCIE$VETERINARY SCIENCES - SCIE	2.729	Q1	0.73
JOURNAL OF MICROPALAEONTOLOGY	0262-821X	2041-4978	PALEONTOLOGY - SCIE	2.280	Q2	0.75
IHERINGIA SERIE BOTANICA	N/A	2446-8231	PLANT SCIENCES - SCIE	0.314	Q4	0.08
Current Opinion in Otolaryngology & Head and Neck Surgery	1068-9508	1531-6998	OTORHINOLARYNGOLOGY - SCIE	1.814	Q3	0.52
MICROBIAL ECOLOGY	0095-3628	1432-184X	ECOLOGY - SCIE$MARINE & FRESHWATER BIOLOGY - SCIE$MICROBIOLOGY - SCIE	4.192	Q1	1.15
Acta Medica Portuguesa	0870-399X	1646-0758	MEDICINE, GENERAL & INTERNAL - SCIE	1.698	Q3	0.31
PROGRESS IN QUANTUM ELECTRONICS	0079-6727	1873-1627	ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE$OPTICS - SCIE$PHYSICS, APPLIED - SCIE$QUANTUM SCIENCE & TECHNOLOGY - SCIE	10.333	Q1	0.96
INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES	0143-7496	1879-0127	ENGINEERING, CHEMICAL - SCIE$MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE	3.848	Q2	0.60
REVIEWS ON ENVIRONMENTAL HEALTH	0048-7554	2191-0308	ENVIRONMENTAL SCIENCES - SCIE$PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE	4.022	Q2	0.39
Journal of Physics-Energy	2515-7655	2515-7655	ENERGY & FUELS - SCIE$MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE	7.528	Q1	0.76
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS	1464-4193	2041-3068	ENGINEERING, MECHANICAL - SCIE$MECHANICS - SCIE	1.992	Q3	0.48
